0.00102000,0.99999997
0.00202000,0.99999972
0.00302000,0.99999869
0.00402000,0.99999583
0.00502000,0.99998956
0.00602000,0.99997776
0.00702000,0.99995769
0.00802000,0.99992602
0.00902000,0.99987890
0.01002000,0.99981208
0.01102000,0.99972104
0.01202000,0.99960114
0.01302000,0.99944764
0.01402000,0.99925571
0.01502000,0.99902039
0.01602000,0.99873648
0.01702000,0.99839860
0.01802000,0.99800115
0.01902000,0.99753854
0.02002000,0.99700518
0.02102000,0.99639563
0.02202000,0.99570459
0.02302000,0.99492689
0.02402000,0.99405738
0.02502000,0.99309097
0.02602000,0.99202254
0.02702000,0.99084698
0.02802000,0.98955926
0.02902000,0.98815453
0.03002000,0.98662811
0.03102000,0.98497554
0.03202000,0.98319260
0.03302000,0.98127529
0.03402000,0.97921976
0.03502000,0.97702242
0.03602000,0.97467992
0.03702000,0.97218910
0.03802000,0.96954700
0.03902000,0.96675090
0.04002000,0.96379840
0.04102000,0.96068747
0.04202000,0.95741641
0.04302000,0.95398384
0.04402000,0.95038868
0.04502000,0.94663026
0.04602000,0.94270826
0.04702000,0.93862262
0.04802000,0.93437345
0.04902000,0.92996092
0.05002000,0.92538535
0.05102000,0.92064717
0.05202000,0.91574694
0.05302000,0.91068535
0.05402000,0.90546321
0.05502000,0.90008143
0.05602000,0.89454106
0.05702000,0.88884327
0.05802000,0.88298945
0.05902000,0.87698116
0.06002000,0.87082020
0.06102000,0.86450861
0.06202000,0.85804876
0.06302000,0.85144345
0.06402000,0.84469587
0.06502000,0.83780949
0.06602000,0.83078795
0.06702000,0.82363499
0.06802000,0.81635447
0.06902000,0.80895038
0.07002000,0.80142682
0.07102000,0.79378792
0.07202000,0.78603784
0.07302000,0.77818072
0.07402000,0.77022082
0.07502000,0.76216265
0.07602000,0.75401102
0.07702000,0.74577112
0.07802000,0.73744839
0.07902000,0.72904841
0.08002000,0.72057691
0.08102000,0.71203971
0.08202000,0.70344273
0.08302000,0.69479187
0.08402000,0.68609292
0.08502000,0.67735156
0.08602000,0.66857344
0.08702000,0.65976425
0.08802000,0.65092964
0.08902000,0.64207521
0.09002000,0.63320639
0.09102000,0.62432845
0.09202000,0.61544651
0.09302000,0.60656551
0.09402000,0.59769039
0.09502000,0.58882613
0.09602000,0.57997781
0.09702000,0.57115055
0.09802000,0.56234942
0.09902000,0.55357942
0.10002000,0.54484536
0.10102000,0.53615191
0.10202000,0.52750358
0.10302000,0.51890473
0.10402000,0.51035965
0.10502000,0.50187251
0.10602000,0.49344740
0.10702000,0.48508836
0.10802000,0.47679932
0.10902000,0.46858417
0.11002000,0.46044673
0.11102000,0.45239075
0.11202000,0.44441986
0.11302000,0.43653748
0.11402000,0.42874684
0.11502000,0.42105095
0.11602000,0.41345264
0.11702000,0.40595458
0.11802000,0.39855928
0.11902000,0.39126915
0.12002000,0.38408638
0.12102000,0.37701298
0.12202000,0.37005071
0.12302000,0.36320113
0.12402000,0.35646569
0.12502000,0.34984568
0.12602000,0.34334227
0.12702000,0.33695654
0.12802000,0.33068957
0.12902000,0.32454242
0.13002000,0.31851614
0.13102000,0.31261163
0.13202000,0.30682968
0.13302000,0.30117101
0.13402000,0.29563624
0.13502000,0.29022593
0.13602000,0.28494054
0.13702000,0.27978038
0.13802000,0.27474568
0.13902000,0.26983658
0.14002000,0.26505315
0.14102000,0.26039537
0.14202000,0.25586315
0.14302000,0.25145637
0.14402000,0.24717490
0.14502000,0.24301854
0.14602000,0.23898703
0.14702000,0.23507997
0.14802000,0.23129690
0.14902000,0.22763719
0.15002000,0.22410001
0.15102000,0.22068438
0.15202000,0.21738923
0.15302000,0.21421341
0.15402000,0.21115577
0.15502000,0.20821513
0.15602000,0.20539035
0.15702000,0.20268035
0.15802000,0.20008410
0.15902000,0.19760058
0.16002000,0.19522874
0.16102000,0.19296748
0.16202000,0.19081555
0.16302000,0.18877156
0.16402000,0.18683398
0.16502000,0.18500113
0.16602000,0.18327121
0.16702000,0.18164237
0.16802000,0.18011270
0.16902000,0.17868017
0.17002000,0.17734262
0.17102000,0.17609782
0.17202000,0.17494356
0.17302000,0.17387769
0.17402000,0.17289824
0.17502000,0.17200332
0.17602000,0.17119114
0.17702000,0.17045997
0.17802000,0.16980813
0.17902000,0.16923405
0.18002000,0.16873624
0.18102000,0.16831321
0.18202000,0.16796343
0.18302000,0.16768530
0.18402000,0.16747712
0.18502000,0.16733710
0.18602000,0.16726347
0.18702000,0.16725449
0.18802000,0.16730844
0.18902000,0.16742365
0.19002000,0.16759841
0.19102000,0.16783096
0.19202000,0.16811955
0.19302000,0.16846246
0.19402000,0.16885803
0.19502000,0.16930475
0.19602000,0.16980129
0.19702000,0.17034655
0.19802000,0.17093963
0.19902000,0.17157961
0.20002000,0.17226547
0.20102000,0.17299606
0.20202000,0.17377006
0.20302000,0.17458605
0.20402000,0.17544249
0.20502000,0.17633775
0.20602000,0.17727011
0.20702000,0.17823781
0.20802000,0.17923898
0.20902000,0.18027170
0.21002000,0.18133392
0.21102000,0.18242353
0.21202000,0.18353834
0.21302000,0.18467612
0.21402000,0.18583466
0.21502000,0.18701177
0.21602000,0.18820528
0.21702000,0.18941300
0.21802000,0.19063269
0.21902000,0.19186206
0.22002000,0.19309883
0.22102000,0.19434070
0.22202000,0.19558543
0.22302000,0.19683089
0.22402000,0.19807502
0.22502000,0.19931584
0.22602000,0.20055145
0.22702000,0.20177999
0.22802000,0.20299972
0.22902000,0.20420903
0.23002000,0.20540649
0.23102000,0.20659080
0.23202000,0.20776077
0.23302000,0.20891528
0.23402000,0.21005327
0.23502000,0.21117376
0.23602000,0.21227589
0.23702000,0.21335888
0.23802000,0.21442216
0.23902000,0.21546531
0.24002000,0.21648798
0.24102000,0.21748989
0.24202000,0.21847072
0.24302000,0.21943014
0.24402000,0.22036784
0.24502000,0.22128355
0.24602000,0.22217695
0.24702000,0.22304767
0.24802000,0.22389526
0.24902000,0.22471920
0.25002000,0.22551890
0.25102000,0.22629374
0.25202000,0.22704312
0.25302000,0.22776650
0.25402000,0.22846344
0.25502000,0.22913360
0.25602000,0.22977674
0.25702000,0.23039263
0.25802000,0.23098096
0.25902000,0.23154138
0.26002000,0.23207349
0.26102000,0.23257708
0.26202000,0.23305203
0.26302000,0.23349836
0.26402000,0.23391610
0.26502000,0.23430532
0.26602000,0.23466612
0.26702000,0.23499862
0.26802000,0.23530301
0.26902000,0.23557962
0.27002000,0.23582890
0.27102000,0.23605134
0.27202000,0.23624749
0.27302000,0.23641786
0.27402000,0.23656299
0.27502000,0.23668334
0.27602000,0.23677939
0.27702000,0.23685166
0.27802000,0.23690064
0.27902000,0.23692683
0.28002000,0.23693074
0.28102000,0.23691297
0.28202000,0.23687416
0.28302000,0.23681489
0.28402000,0.23673560
0.28502000,0.23663659
0.28602000,0.23651806
0.28702000,0.23638014
0.28802000,0.23622291
0.28902000,0.23604643
0.29002000,0.23585069
0.29102000,0.23563565
0.29202000,0.23540123
0.29302000,0.23514728
0.29402000,0.23487372
0.29502000,0.23458059
0.29602000,0.23426810
0.29702000,0.23393650
0.29802000,0.23358601
0.29902000,0.23321677
0.30002000,0.23282895
0.30102000,0.23242297
0.30202000,0.23199986
0.30302000,0.23156125
0.30402000,0.23110903
0.30502000,0.23064516
0.30602000,0.23017152
0.30702000,0.22968985
0.30802000,0.22920177
0.30902000,0.22870869
0.31002000,0.22821181
0.31102000,0.22771219
0.31202000,0.22721087
0.31302000,0.22670896
0.31402000,0.22620762
0.31502000,0.22570810
0.31602000,0.22521161
0.31702000,0.22471928
0.31802000,0.22423215
0.31902000,0.22375113
0.32002000,0.22327705
0.32102000,0.22281065
0.32202000,0.22235266
0.32302000,0.22190382
0.32402000,0.22146481
0.32502000,0.22103618
0.32602000,0.22061837
0.32702000,0.22021172
0.32802000,0.21981655
0.32902000,0.21943321
0.33002000,0.21906206
0.33102000,0.21870346
0.33202000,0.21835770
0.33302000,0.21802498
0.33402000,0.21770539
0.33502000,0.21739894
0.33602000,0.21710560
0.33702000,0.21682525
0.33802000,0.21655769
0.33902000,0.21630265
0.34002000,0.21605971
0.34102000,0.21582835
0.34202000,0.21560797
0.34302000,0.21539787
0.34402000,0.21519739
0.34502000,0.21500596
0.34602000,0.21482308
0.34702000,0.21464827
0.34802000,0.21448103
0.34902000,0.21432087
0.35002000,0.21416741
0.35102000,0.21402036
0.35202000,0.21387949
0.35302000,0.21374462
0.35402000,0.21361557
0.35502000,0.21349225
0.35602000,0.21337461
0.35702000,0.21326263
0.35802000,0.21315625
0.35902000,0.21305538
0.36002000,0.21295988
0.36102000,0.21286961
0.36202000,0.21278443
0.36302000,0.21270429
0.36402000,0.21262922
0.36502000,0.21255929
0.36602000,0.21249455
0.36702000,0.21243503
0.36802000,0.21238075
0.36902000,0.21233175
0.37002000,0.21228812
0.37102000,0.21225002
0.37202000,0.21221770
0.37302000,0.21219151
0.37402000,0.21217191
0.37502000,0.21215948
0.37602000,0.21215493
0.37702000,0.21215907
0.37802000,0.21217282
0.37902000,0.21219714
0.38002000,0.21223306
0.38102000,0.21228167
0.38202000,0.21234412
0.38302000,0.21242152
0.38402000,0.21251498
0.38502000,0.21262572
0.38602000,0.21275504
0.38702000,0.21290435
0.38802000,0.21307511
0.38902000,0.21326883
0.39002000,0.21348708
0.39102000,0.21373133
0.39202000,0.21400302
0.39302000,0.21430354
0.39402000,0.21463435
0.39502000,0.21499699
0.39602000,0.21539312
0.39702000,0.21582454
0.39802000,0.21629308
0.39902000,0.21680052
0.40002000,0.21734845
0.40102000,0.21793826
0.40202000,0.21857116
0.40302000,0.21924825
0.40402000,0.21997051
0.40502000,0.22073870
0.40602000,0.22155331
0.40702000,0.22241458
0.40802000,0.22332260
0.40902000,0.22427742
0.41002000,0.22527912
0.41102000,0.22632769
0.41202000,0.22742303
0.41302000,0.22856484
0.41402000,0.22975276
0.41502000,0.23098630
0.41602000,0.23226493
0.41702000,0.23358794
0.41802000,0.23495454
0.41902000,0.23636378
0.42002000,0.23781456
0.42102000,0.23930561
0.42202000,0.24083553
0.42302000,0.24240284
0.42402000,0.24400600
0.42502000,0.24564335
0.42602000,0.24731308
0.42702000,0.24901321
0.42802000,0.25074160
0.42902000,0.25249592
0.43002000,0.25427385
0.43102000,0.25607316
0.43202000,0.25789182
0.43302000,0.25972790
0.43402000,0.26157957
0.43502000,0.26344509
0.43602000,0.26532275
0.43702000,0.26721092
0.43802000,0.26910793
0.43902000,0.27101205
0.44002000,0.27292143
0.44102000,0.27483418
0.44202000,0.27674848
0.44302000,0.27866281
0.44402000,0.28057583
0.44502000,0.28248635
0.44602000,0.28439313
0.44702000,0.28629488
0.44802000,0.28819021
0.44902000,0.29007764
0.45002000,0.29195559
0.45102000,0.29382240
0.45202000,0.29567632
0.45302000,0.29751552
0.45402000,0.29933815
0.45502000,0.30114240
0.45602000,0.30292652
0.45702000,0.30468876
0.45802000,0.30642739
0.45902000,0.30814071
0.46002000,0.30982697
0.46102000,0.31148447
0.46202000,0.31311150
0.46302000,0.31470642
0.46402000,0.31626757
0.46502000,0.31779332
0.46602000,0.31928200
0.46702000,0.32073195
0.46802000,0.32214152
0.46902000,0.32350911
0.47002000,0.32483322
0.47102000,0.32611246
0.47202000,0.32734565
0.47302000,0.32853181
0.47402000,0.32967009
